,dU11,dU12,dU21,dU22
1198,0.111,0.3334,0.3334,0.0711
1199,0.5063,-0.0249,-0.0249,-0.3242
1200,-0.3707,-0.0095,-0.0095,-0.2909
1201,0.4287,-0.0399,-0.0399,0.4097
1202,0.594,0.2846,0.2846,0.2444
1203,0.7737,-0.2177,-0.2177,0.0647
1204,-0.0418,0.1186,0.1186,0.1302
1205,0.9128,0.086,0.086,0.6756
1206,-0.4708,0.0821,0.0821,0.5592
1207,0.0082,-0.2257,-0.2257,0.0801
1208,0.1648,-0.0793,-0.0793,-0.2639
1209,0.6211,-0.2143,-0.2143,0.7797
1210,0.1076,0.4738,0.4738,0.5433
1211,0.1178,-0.0955,-0.0955,0.5331
1212,-0.1375,0.1075,0.1075,-0.3366
1213,0.4055,0.0995,0.0995,0.6204
1214,0.2843,0.0056,0.0056,-0.0084
1215,0.1611,-0.6031,-0.6031,0.1148
1216,-0.4495,-0.0536,-0.0536,0.2098
1217,0.6837,-0.3297,-0.3297,0.5766
1218,0.4983,0.3375,0.3375,0.0119
1219,0.5261,-0.1952,-0.1952,-0.0159
1220,-0.24,0.1944,0.1944,0.0003
1221,0.8245,0.1202,0.1202,0.4358
1222,0.0327,0.0525,0.0525,0.4775
1223,0.1354,-0.5076,-0.5076,0.3748
1224,-0.2546,0.0014,0.0014,-0.1726
1225,0.5378,0.041,0.041,0.5349
1226,0.2528,0.3044,0.3044,0.82
1227,0.292,-0.2277,-0.2277,0.7807
1228,-0.0091,0.0373,0.0373,-0.0431
1229,0.6866,0.017,0.017,0.7612
1230,0.3636,0.1455,0.1455,-0.4158
1231,0.0907,-0.3129,-0.3129,-0.143
1232,-0.3894,0.0871,0.0871,-0.4128
1233,0.2618,0.0117,0.0117,0.436
1234,0.7168,0.2809,0.2809,-0.0191
1235,0.5231,-0.2282,-0.2282,0.1747
1236,0.0854,0.0441,0.0441,0.2374
1237,0.9555,0.076,0.076,0.8672
1238,0.0427,0.4474,0.4474,0.28
1239,-0.1161,-0.0736,-0.0736,0.4389
1240,-0.1136,-0.0994,-0.0994,-0.1261
1241,0.5307,-0.0063,-0.0063,0.7295
1242,-0.2328,0.4301,0.4301,0.743
1243,0.1893,-0.0747,-0.0747,0.321
1244,-0.0409,0.0387,0.0387,-0.1988
1245,0.5915,0.0789,0.0789,0.6688
1246,0.2836,0.0832,0.0832,0.2267
1247,0.8816,-0.2144,-0.2144,-0.3713
1248,-0.1895,-0.1119,-0.1119,-0.3784
1249,0.3541,-0.0945,-0.0945,0.578
1250,0.2384,0.0193,0.0193,0.6938
1251,0.4221,-0.5196,-0.5196,0.51
1252,0.1301,0.0124,0.0124,0.052
1253,0.8286,0.0391,0.0391,0.8535
1254,0.2821,0.3696,0.3696,-0.1
1255,0.3878,-0.1534,-0.1534,-0.2056
1256,-0.094,-0.1145,-0.1145,0.0887
1257,0.8618,-0.0914,-0.0914,0.6328
1258,0.9721,0.0674,0.0674,-0.2274
1259,0.3887,-0.1456,-0.1456,0.3559
1260,-0.4098,0.0633,0.0633,0.0294
1261,0.6231,0.2196,0.2196,0.4965
1262,0.0743,0.2,0.2,0.2953
1263,-0.2717,-0.2522,-0.2522,0.6413
1264,-0.1321,-0.1021,-0.1021,-0.3421
1265,0.4108,-0.105,-0.105,0.6151
1266,0.1296,0.6035,0.6035,0.1463
1267,-0.0085,-0.002,-0.002,0.2844
1268,0.035,0.2123,0.2123,-0.1341
1269,0.4881,0.0845,0.0845,0.9127
1270,0.5353,0.0904,0.0904,0.1155
1271,0.5316,-0.479,-0.479,0.1192
1272,-0.297,0.0233,0.0233,-0.3646
1273,0.3959,0.0338,0.0338,0.4424
1274,0.4947,0.4091,0.4091,0.3437
1275,0.7476,-0.0606,-0.0606,0.0908
1276,0.0747,-0.1433,-0.1433,0.0136
1277,0.6509,-0.0306,-0.0306,0.9375
1278,-0.1475,0.1243,0.1243,0.2359
1279,-0.2395,-0.4376,-0.4376,0.3279
1280,-0.2206,-0.2045,-0.2045,-0.3238
1281,0.2732,-0.0516,-0.0516,0.6823
1282,-0.36,0.2764,0.2764,0.5656
1283,-0.0054,-0.1811,-0.1811,0.2109
1284,0.0469,0.0979,0.0979,-0.2163
1285,0.5673,0.1316,0.1316,0.7632
1286,0.3141,0.1623,0.1623,0.2665
1287,0.87,-0.0851,-0.0851,-0.2894
1288,-0.2486,0.0662,0.0662,-0.2958
1289,0.4115,0.0236,0.0236,0.544
1290,0.88,0.191,0.191,0.0755
1291,0.6085,-0.2752,-0.2752,0.3471
1292,0.1897,-0.0786,-0.0786,0.0158
1293,0.7742,-0.087,-0.087,0.9313
1294,0.0897,0.2575,0.2575,0.1158
1295,-0.3888,-0.0249,-0.0249,0.5943
1296,-0.204,-0.017,-0.017,-0.3404
1297,0.4608,-0.0682,-0.0682,0.4948
1298,0.3207,0.2611,0.2611,0.6348
1299,0.0962,-0.2295,-0.2295,0.8594
1300,0.1724,0.0942,0.0942,0.0331
1301,0.7586,0.0697,0.0697,0.947
1302,0.5895,0.073,0.073,-0.384
1303,0.141,-0.255,-0.255,0.0646
1304,-0.2391,-0.0555,-0.0555,0.0697
1305,0.7208,-0.1544,-0.1544,0.6098
1306,0.54,0.5301,0.5301,0.0406
1307,0.4387,-0.0699,-0.0699,0.1419
1308,-0.4141,0.1561,0.1561,-0.1303
1309,0.6339,0.1419,0.1419,0.3217
1310,-0.1079,0.01,0.01,0.3135
1311,0.0772,-0.5385,-0.5385,0.1284
1312,-0.4128,-0.0,0.0,-0.4128
1313,0.3372,0.0,-0.0,0.3372
1314,0.4801,0.3467,0.3467,0.1942
1315,0.6838,-0.143,-0.143,-0.0095
1316,0.1497,-0.0,0.0,0.1497
1317,0.8997,0.0,0.0,0.8997
1318,-0.1159,0.2648,0.2648,0.4152
1319,-0.1151,-0.2656,-0.2656,0.4144
1320,0.0402,-0.052,-0.052,-0.1159
1321,0.6602,-0.078,-0.078,0.7641
1322,0.2081,0.6434,0.6434,0.4662
1323,0.2452,-0.0184,-0.0184,0.4291
1324,-0.0197,0.092,0.092,-0.056
1325,0.6202,0.0181,0.0181,0.8041
1326,0.415,0.0522,0.0522,0.2593
1327,0.7026,-0.5451,-0.5451,-0.0283
1328,-0.2169,-0.2482,-0.2482,0.0475
1329,0.9135,-0.1322,-0.1322,0.417
1330,0.7386,0.1368,0.1368,-0.1581
1331,0.3723,-0.269,-0.269,0.2082
1332,-0.3647,0.0271,0.0271,0.1952
1333,0.6924,0.2799,0.2799,0.6381
1334,0.1115,0.2171,0.2171,0.469
1335,-0.0716,-0.2979,-0.2979,0.6522
1336,-0.2722,-0.0,0.0,-0.2722
1337,0.4778,-0.0,0.0,0.4778
1338,0.1188,0.1083,0.1083,0.8368
1339,0.3695,-0.359,-0.359,0.5861
1340,-0.0847,0.0,0.0,-0.0847
1341,0.6653,0.0,0.0,0.6653
1342,0.1527,0.2902,0.2902,-0.3222
1343,0.2055,-0.2375,-0.2375,-0.375
1344,-0.4307,-0.0889,-0.0889,-0.2778
1345,0.4846,-0.0764,-0.0764,0.3069
1346,0.6528,0.0194,0.0194,0.1387
1347,0.4327,-0.4908,-0.4908,0.3588
1348,-0.046,0.022,0.022,0.0875
1349,0.7927,0.0668,0.0668,0.7488
1350,-0.1801,0.3975,0.3975,0.2216
1351,-0.2512,-0.1374,-0.1374,0.2927
1352,0.1508,-0.1661,-0.1661,-0.1093
1353,0.6047,-0.13,-0.13,0.9368
1354,-0.1394,0.0652,0.0652,0.9309
1355,0.3703,-0.2094,-0.2094,0.4213
1356,-0.0087,0.044,0.044,-0.3248
1357,0.5393,0.1581,0.1581,0.6273
1358,0.2889,0.1429,0.1429,0.1276
1359,0.7185,-0.288,-0.288,-0.302
1360,-0.2854,-0.1133,-0.1133,-0.0481
1361,0.6966,-0.1186,-0.1186,0.4699
1362,0.2217,0.5858,0.5858,0.1948
1363,0.3723,-0.0038,-0.0038,0.0442
1364,-0.0555,0.1967,0.1967,0.097
1365,0.9674,0.0762,0.0762,0.5741
1366,0.2028,0.0852,0.0852,0.5887
1367,0.1781,-0.4932,-0.4932,0.6134
1368,-0.4502,0.0673,0.0673,-0.2583
1369,0.4631,0.0959,0.0959,0.3284
1370,0.3109,0.4848,0.4848,0.4806
1371,0.1418,-0.0445,-0.0445,0.6497
1372,0.0055,-0.0686,-0.0686,0.0361
1373,0.8394,-0.0153,-0.0153,0.7021
1374,0.2779,0.1634,0.1634,-0.2364
1375,0.2596,-0.3759,-0.3759,-0.2181
1376,0.1104,-0.0477,-0.0477,-0.4439
1377,0.5356,-0.2772,-0.2772,0.6309
1378,-0.0622,0.3828,0.3828,0.4787
1379,-0.0214,-0.1623,-0.1623,0.4379
1380,-0.0166,0.2378,0.2378,-0.3169
1381,0.3454,0.1501,0.1501,0.8211
1382,0.4826,0.062,0.062,-0.0661
1383,0.3117,-0.4572,-0.4572,0.1048
1384,-0.1667,-0.0,0.0,-0.1667
1385,0.5833,-0.0,-0.0,0.5833
1386,0.8414,0.272,0.272,0.3251
1387,0.8552,-0.2582,-0.2582,0.3113
1388,0.0208,0.0,0.0,0.0208
1389,0.7708,-0.0,-0.0,0.7708
1390,-0.3293,0.1344,0.1344,0.3708
1391,-0.1137,-0.3501,-0.3501,0.1552
1392,-0.4011,0.0,0.0,-0.4011
1393,0.3489,-0.0,0.0,0.3489
1394,0.0529,0.2303,0.2303,0.6449
1395,0.1186,-0.296,-0.296,0.5791
1396,0.1614,-0.0,-0.0,0.1614
1397,0.9114,-0.0,0.0,0.9114
1398,0.2608,0.3616,0.3616,0.0619
1399,0.5229,-0.0995,-0.0995,-0.2002
1400,-0.2204,-0.0935,-0.0935,-0.2069
1401,0.6299,-0.0068,-0.0068,0.4429
1402,0.6576,0.4294,0.4294,-0.3349
1403,0.2227,-0.0709,-0.0709,0.1
1404,-0.2974,0.042,0.042,-0.1298
1405,0.5784,0.0838,0.0838,0.4944
1406,0.1318,0.089,0.089,0.1909
1407,-0.4614,-0.2068,-0.2068,0.7842
1408,-0.3963,-0.092,-0.092,-0.4118
1409,0.254,-0.0078,-0.0078,0.4379
1410,0.1299,0.1824,0.1824,0.562
1411,0.0445,-0.3571,-0.3571,0.6473
1412,0.0555,0.0437,0.0437,-0.1136
1413,0.6772,0.0846,0.0846,0.7647
1414,0.1136,0.448,0.448,-0.1717
1415,0.2375,-0.0849,-0.0849,-0.2956
1416,-0.0498,-0.1849,-0.1849,-0.0083
1417,0.9058,-0.0208,-0.0208,0.5361
1418,0.7868,0.3517,0.3517,-0.0949
1419,0.462,-0.1454,-0.1454,0.2299
1420,-0.382,0.0914,0.0914,-0.0511
1421,0.6248,0.1654,0.1654,0.4421
1422,0.1061,0.1816,0.1816,0.2108
1423,-0.3806,-0.1554,-0.1554,0.6975
1424,0.0163,-0.0026,-0.0026,-0.3557
1425,0.5778,-0.186,-0.186,0.5829
1426,-0.1879,0.4043,0.4043,0.5986
1427,0.072,-0.1297,-0.1297,0.3387
1428,0.0925,0.1736,0.1736,-0.0569
1429,0.5943,0.0747,0.0747,0.9414
1430,0.5684,0.0699,0.0699,0.2173
1431,0.6003,-0.5212,-0.5212,0.1853
1432,-0.2635,0.0173,0.0173,-0.4508
1433,0.3755,0.0936,0.0936,0.4101
1434,0.6594,0.3873,0.3873,0.1262
1435,0.6233,-0.1586,-0.1586,0.1624
1436,0.068,-0.0774,-0.0774,-0.0324
1437,0.6904,-0.0502,-0.0502,0.8453
1438,-0.2587,0.059,0.059,0.2943
1439,-0.0797,-0.457,-0.457,0.1153
1440,-0.3777,-0.1498,-0.1498,0.0383
1441,0.7302,-0.208,-0.208,0.4305
1442,0.2845,0.4873,0.4873,0.1262
1443,0.4584,-0.0411,-0.0411,-0.0477
1444,-0.24,0.298,0.298,-0.0994
1445,0.8783,0.0703,0.0703,0.2823
1446,-0.0551,0.161,0.161,0.4657
1447,-0.0281,-0.3775,-0.3775,0.4387
1448,-0.1879,0.017,0.017,-0.1515
1449,0.5973,0.0182,0.0182,0.5633
1450,0.5662,0.3997,0.3997,0.5944
1451,0.2304,-0.0123,-0.0123,0.9302
1452,0.0265,0.0233,0.0233,0.0091
1453,0.7445,0.0087,0.0087,0.7912
1454,0.3817,0.166,0.166,-0.346
1455,0.1631,-0.3185,-0.3185,-0.1275
1456,-0.3705,-0.0175,-0.0175,-0.3438
1457,0.4103,-0.0133,-0.0133,0.3754
1458,0.7427,0.047,0.047,0.0429
1459,0.4456,-0.3934,-0.3934,0.34
1460,0.2266,-0.0056,-0.0056,0.1841
1461,0.9497,-0.0212,-0.0212,0.961
1462,0.028,0.3053,0.3053,0.3826
1463,-0.138,-0.1994,-0.1994,0.5486
1464,-0.0932,-0.0868,-0.0868,-0.2462
1465,0.4935,-0.0765,-0.0765,0.6671
1466,-0.4277,0.0399,0.0399,0.8383
1467,0.198,-0.1155,-0.1155,0.2126
1468,-0.1018,0.0232,0.0232,-0.2376
1469,0.5571,0.0679,0.0679,0.6036
1470,0.2369,0.0645,0.0645,0.1737
1471,0.8144,-0.2984,-0.2984,-0.4037
1472,-0.3691,-0.1606,-0.1606,-0.1812
1473,0.6354,-0.0939,-0.0939,0.3143
1474,0.6454,0.1429,0.1429,-0.4457
1475,0.147,-0.18,-0.18,0.0527
1476,-0.2749,0.0257,0.0257,0.0996
1477,0.6881,0.1872,0.1872,0.6366
1478,0.1732,0.1506,0.1506,0.4015
1479,-0.1597,-0.339,-0.339,0.7344
1480,-0.3168,0.0856,0.0856,-0.2335
1481,0.5605,0.0416,0.0416,0.3892
1482,0.0305,0.1536,0.1536,0.9193
1483,0.3834,-0.2644,-0.2644,0.5663
1484,0.0077,-0.0055,-0.0055,0.192
1485,0.8554,-0.0921,-0.0921,0.8443
1486,0.2875,0.2115,0.2115,-0.0877
1487,0.4494,-0.3101,-0.3101,-0.2497
1488,-0.3069,-0.0483,-0.0483,-0.1496
1489,0.57,-0.0786,-0.0786,0.4734
1490,0.5875,0.275,0.275,0.456
1491,0.9762,-0.1087,-0.1087,0.0673
1492,0.1317,0.094,0.094,0.1617
1493,0.9908,0.015,0.015,0.8027
1494,-0.2339,0.276,0.276,0.5274
1495,-0.0175,-0.2265,-0.2265,0.311
1496,0.1282,-0.0777,-0.0777,-0.2098
1497,0.6315,-0.169,-0.169,0.787
1498,0.1385,0.5289,0.5289,0.5299
1499,0.1598,-0.0646,-0.0646,0.5087
1500,-0.221,0.1888,0.1888,-0.2355
1501,0.3329,0.0072,0.0072,0.7106
1502,0.2854,0.1284,0.1284,0.0081
1503,0.5279,-0.4116,-0.4116,-0.2345
1504,-0.4858,0.0093,0.0093,-0.4395
1505,0.2966,0.0231,0.0231,0.2781
1506,0.1304,0.3678,0.3678,0.4443
1507,-0.0346,-0.1374,-0.1374,0.6093
1508,0.1173,0.0178,0.0178,0.0824
1509,0.8321,0.0174,0.0174,0.8677
1510,0.4997,0.0043,0.0043,-0.3
1511,0.1036,-0.3501,-0.3501,0.0961
1512,-0.155,-0.0142,-0.0142,-0.0203
1513,0.6765,-0.0674,-0.0674,0.6482
1514,0.6597,0.5704,0.5704,-0.085
1515,0.345,-0.0376,-0.0376,0.2297
1516,-0.1546,0.0979,0.0979,-0.0207
1517,0.7603,0.067,0.067,0.5644
1518,0.1707,0.0219,0.0219,0.404
1519,0.1708,-0.6205,-0.6205,0.4039
1520,0.0035,-0.2892,-0.2892,-0.1788
1521,0.3731,-0.0911,-0.0911,0.9516
1522,-0.1089,0.2064,0.2064,0.6836
1523,0.1473,-0.2689,-0.2689,0.4274
1524,0.111,0.1666,0.1666,-0.2863
1525,0.4957,0.1986,0.1986,0.829
1526,0.31,0.2583,0.2583,0.2647
1527,0.7762,-0.0429,-0.0429,-0.2015
1528,-0.2813,-0.0211,-0.0211,-0.269
1529,0.4959,-0.0062,-0.0062,0.4538
1530,0.7844,0.1697,0.1697,0.1653
1531,0.6657,-0.3481,-0.3481,0.284
1532,-0.0705,-0.0138,-0.0138,-0.1048
1533,0.6486,-0.0171,-0.0171,0.6761
1534,-0.126,0.3509,0.3509,-0.0493
1535,-0.4823,-0.0431,-0.0431,0.307
1536,0.1253,-0.1919,-0.1919,-0.4178
1537,0.4119,-0.2716,-0.2716,0.7956
1538,0.158,0.4114,0.4114,0.2995
1539,-0.099,-0.0563,-0.0563,0.5565
1540,-0.0955,0.2243,0.2243,-0.197
1541,0.3794,0.0507,0.0507,0.8281
1542,0.4232,0.1227,0.1227,0.0343
1543,0.5063,-0.4398,-0.4398,-0.0488
1544,-0.2092,0.0292,0.0292,-0.2708
1545,0.4808,0.0308,0.0308,0.5393
1546,0.5209,0.4173,0.4173,0.4991
1547,0.8424,-0.0087,-0.0087,0.1776
1548,-0.0677,0.0397,0.0397,-0.0373
1549,0.7372,0.0152,0.0152,0.6579
1550,-0.4339,0.1698,0.1698,0.3289
1551,-0.1877,-0.3038,-0.3038,0.0827
1552,-0.4067,0.0335,0.0335,-0.3545
1553,0.4029,0.0261,0.0261,0.3359
1554,-0.0449,0.0517,0.0517,0.7836
1555,0.3282,-0.33,-0.33,0.4106
1556,0.2228,0.0113,0.0113,0.1409
1557,0.9206,0.041,0.041,0.9432
1558,0.3882,0.3629,0.3629,-0.0244
1559,0.471,-0.1643,-0.1643,-0.1072
1560,-0.1943,-0.1097,-0.1097,-0.0045
1561,0.7603,-0.0949,-0.0949,0.541
1562,0.879,0.0436,0.0436,-0.3278
1563,0.2861,-0.1446,-0.1446,0.2652
1564,-0.1397,0.0134,0.0134,-0.059
1565,0.664,0.0403,0.0403,0.6372
1566,0.2566,0.038,0.038,0.2947
1567,-0.3568,-0.3171,-0.3171,0.9081
1568,-0.3177,-0.0979,-0.0979,-0.3029
1569,0.5376,-0.0074,-0.0074,0.3418
1570,0.6496,0.1805,0.1805,0.2298
1571,0.7482,-0.3587,-0.3587,0.1312
1572,-0.0151,0.0403,0.0403,0.1445
1573,0.855,0.0798,0.0798,0.7744
1574,-0.0803,0.4411,0.4411,0.2097
1575,-0.2067,-0.0892,-0.0892,0.3361
1576,-0.0172,-0.0974,-0.0974,-0.0409
1577,0.6235,-0.0119,-0.0119,0.8184
1578,-0.1673,0.4018,0.4018,0.8592
1579,0.2854,-0.0773,-0.0773,0.4064
1580,0.0245,0.1361,0.1361,-0.4577
1581,0.3974,0.2411,0.2411,0.6695
1582,0.2327,0.2667,0.2667,0.0842
1583,0.6143,-0.1269,-0.1269,-0.2974
1584,-0.3615,-0.0033,-0.0033,-0.0716
1585,0.5368,-0.145,-0.145,0.5301
1586,0.5763,0.4375,0.4375,-0.2594
1587,0.2633,-0.1002,-0.1002,0.0536
1588,-0.1219,0.2104,0.2104,0.0638
1589,0.9313,0.0929,0.0929,0.5106
1590,0.1315,0.0831,0.0831,0.5604
1591,0.1581,-0.4849,-0.4849,0.5338
1592,-0.3521,0.0073,0.0073,-0.2685
1593,0.447,0.0418,0.0418,0.4324
1594,0.1998,0.3417,0.3417,0.6796
1595,0.1675,-0.1911,-0.1911,0.7119
1596,-0.0131,-0.1224,-0.1224,0.1425
1597,0.9371,-0.0778,-0.0778,0.6923
1598,0.2892,0.05,0.05,-0.1598
1599,0.1779,-0.5076,-0.5076,-0.0485
1600,-0.4641,-0.0151,-0.0151,-0.3909
1601,0.3376,-0.0366,-0.0366,0.3074
1602,0.4514,0.3097,0.3097,0.1937
1603,0.7053,-0.1592,-0.1592,-0.0602
1604,0.1629,-0.028,-0.028,0.1071
1605,0.857,-0.0279,-0.0279,0.913
1606,-0.2004,0.0005,0.0005,0.4705
1607,0.1344,-0.4146,-0.4146,0.1356
1608,-0.1075,-0.0078,-0.0078,-0.185
1609,0.596,-0.0388,-0.0388,0.6115
1610,-0.165,0.5913,0.5913,0.6226
1611,0.1958,-0.0219,-0.0219,0.2617
1612,-0.0639,0.1229,0.1229,-0.2286
1613,0.4809,0.0824,0.0824,0.7266
1614,0.3739,0.0286,0.0286,0.0836
1615,0.3453,-0.5907,-0.5907,0.1122
1616,-0.1656,-0.2172,-0.2172,-0.0331
1617,0.8678,-0.0662,-0.0662,0.4335
1618,0.7372,0.2458,0.2458,-0.1859
1619,0.3824,-0.2004,-0.2004,0.1689
1620,-0.3583,0.2132,0.2132,0.1596
1621,0.8638,0.259,0.259,0.4374
1622,0.2433,0.3339,0.3339,0.308
1623,-0.137,-0.04,-0.04,0.6883
1624,-0.1817,-0.0379,-0.0379,-0.2045
1625,0.519,-0.0114,-0.0114,0.5948
1626,0.2613,0.1586,0.1586,0.8525
1627,0.3609,-0.3653,-0.3653,0.7529
1628,-0.0362,-0.025,-0.025,0.025
1629,0.7694,-0.0306,-0.0306,0.7193
1630,0.0278,0.3338,0.3338,-0.039
1631,0.4069,-0.0413,-0.0413,-0.4181
1632,-0.1001,-0.1949,-0.1949,-0.333
1633,0.3385,-0.1164,-0.1164,0.7284
1634,-0.3486,0.1278,0.1278,0.6655
1635,0.1029,-0.2202,-0.2202,0.214
1636,0.1173,0.0215,0.0215,-0.1754
1637,0.6995,0.1464,0.1464,0.7424
1638,0.4343,0.1187,0.1187,0.2576
1639,0.829,-0.3594,-0.3594,-0.1371
1640,-0.2468,0.1336,0.1336,-0.3738
1641,0.306,0.0635,0.0635,0.5733
1642,0.9323,0.1754,0.1754,-0.053
1643,0.5159,-0.2139,-0.2139,0.3635
1644,0.1042,-0.002,-0.002,0.0252
1645,0.8127,-0.0395,-0.0395,0.8167
1646,-0.1602,0.2489,0.2489,0.2896
1647,-0.2429,-0.2779,-0.2779,0.3723
1648,-0.2362,-0.0445,-0.0445,-0.3844
1649,0.3952,-0.0741,-0.0741,0.4842
1650,0.37,0.28,0.28,0.5094
1651,-0.0081,-0.1114,-0.1114,0.8875
1652,0.0797,0.1,0.1,0.0497
1653,0.7147,0.015,0.015,0.9147
1654,0.4475,0.283,0.283,-0.3181
1655,0.2275,-0.2203,-0.2203,-0.0981
1656,-0.2769,-0.1167,-0.1167,0.2188
1657,0.8377,-0.2478,-0.2478,0.6042
1658,0.507,0.448,0.448,0.1849
1659,0.6037,-0.0927,-0.0927,0.0882
1660,-0.2214,0.101,0.101,-0.2117
1661,0.6344,0.0048,0.0048,0.4325
1662,0.0837,0.068,0.068,0.2332
1663,-0.2781,-0.4802,-0.4802,0.595
1664,-0.4551,-0.1405,-0.1405,0.022
1665,0.674,-0.2386,-0.2386,0.3929
1666,0.2769,0.4581,0.4581,0.04
1667,0.4265,-0.0693,-0.0693,-0.1096
1668,-0.0427,0.0972,0.0972,-0.0154
1669,0.8181,0.0137,0.0137,0.6238
1670,0.2676,0.0591,0.0591,0.4243
1671,-0.0464,-0.5206,-0.5206,0.7383
1672,-0.3987,0.0426,0.0426,-0.2219
1673,0.4823,0.0884,0.0884,0.3971
1674,0.2837,0.4467,0.4467,0.5957
1675,0.1783,-0.0913,-0.0913,0.7011
1676,0.0596,-0.0892,-0.0892,0.0698
1677,0.9039,-0.0051,-0.0051,0.7255
1678,0.2778,0.1902,0.1902,-0.1484
1679,0.3739,-0.3464,-0.3464,-0.2445
1680,-0.3324,-0.0363,-0.0363,-0.2882
1681,0.476,-0.0221,-0.0221,0.4034
1682,0.7629,0.0783,0.0783,0.1165
1683,0.538,-0.4057,-0.4057,0.3414
1684,-0.0786,0.0224,0.0224,0.208
1685,0.8371,0.1433,0.1433,0.7923
1686,-0.2419,0.42,0.42,0.3713
1687,-0.1211,-0.1356,-0.1356,0.2505
1688,0.0677,-0.2086,-0.2086,-0.1258
1689,0.5123,-0.0967,-0.0967,0.9296
1690,-0.1423,0.1789,0.1789,0.8342
1691,0.2668,-0.2159,-0.2159,0.4251
1692,-0.0717,0.006,0.006,-0.3614
1693,0.5274,0.1449,0.1449,0.5395
1694,0.2567,0.1067,0.1067,0.0602
1695,0.6036,-0.4097,-0.4097,-0.2867
1696,-0.3647,-0.0394,-0.0394,-0.3966
1697,0.33,-0.016,-0.016,0.4088
1698,0.0632,0.1296,0.1296,0.6756
1699,0.2067,-0.3845,-0.3845,0.5321
1700,0.1516,-0.0298,-0.0298,0.2122
1701,0.9617,-0.0303,-0.0303,0.9021
1702,0.1844,0.3325,0.3325,0.1793
1703,0.5994,-0.0032,-0.0032,-0.2356
1704,-0.108,-0.0416,-0.0416,-0.0908
1705,0.6922,-0.0086,-0.0086,0.609
1706,0.8669,0.3886,0.3886,-0.3156
1707,0.299,-0.0355,-0.0355,0.2523
1708,-0.2193,0.0815,0.0815,0.0206
1709,0.7321,0.12,0.12,0.5691
1710,0.2484,0.1424,0.1424,0.3028
1711,-0.3186,-0.1135,-0.1135,0.8699
1712,0.0733,-0.0684,-0.0684,-0.3658
1713,0.5353,-0.2196,-0.2196,0.6722
1714,-0.0129,0.4605,0.4605,0.4704
1715,0.0251,-0.1069,-0.1069,0.4324
1716,0.0667,0.2554,0.2554,-0.3592
1717,0.3483,0.2129,0.2129,0.8592
1718,0.5599,0.0301,0.0301,-0.1024
1719,0.2665,-0.4158,-0.4158,0.191
1720,-0.2807,-0.012,-0.012,-0.1992
1721,0.522,-0.0407,-0.0407,0.498
1722,0.669,0.292,0.292,0.351
1723,0.8767,-0.1996,-0.1996,0.1433
1724,-0.0258,-0.033,-0.033,-0.0792
1725,0.6645,-0.0267,-0.0267,0.7306
1726,-0.3831,0.0351,0.0351,0.2782
1727,-0.0966,-0.4151,-0.4151,-0.0084
1728,-0.1628,-0.012,-0.012,-0.4578
1729,0.4277,-0.1475,-0.1475,0.4517
1730,0.2927,0.1731,0.1731,0.5867
1731,0.0411,-0.3385,-0.3385,0.8383
1732,0.0828,0.0352,0.0352,0.0466
1733,0.7795,0.0181,0.0181,0.8499
1734,0.4593,0.127,0.127,-0.3299
1735,0.1675,-0.3193,-0.3193,-0.0381
1736,-0.176,-0.017,-0.017,0.1179
1737,0.7379,-0.147,-0.147,0.704
1738,0.72,0.4718,0.4718,-0.0281
1739,0.4619,-0.0919,-0.0919,0.23
1740,-0.3269,0.1984,0.1984,-0.1062
1741,0.7319,0.1104,0.1104,0.335
1742,-0.0599,0.0622,0.0622,0.3768
1743,0.0151,-0.5029,-0.5029,0.3018
1744,-0.2148,-0.1011,-0.1011,-0.2183
1745,0.4324,-0.0017,-0.0017,0.6345
1746,-0.3081,0.4511,0.4511,0.625
1747,0.0882,-0.0727,-0.0727,0.2287
1748,0.2222,0.1091,0.1091,-0.2803
1749,0.6119,0.2513,0.2513,0.83
1750,0.4465,0.2548,0.2548,0.2454
1751,0.7888,-0.1747,-0.1747,-0.0969
1752,-0.2949,0.085,0.085,-0.3257
1753,0.3547,0.0154,0.0154,0.5247
1754,0.819,0.2628,0.2628,0.0604
1755,0.604,-0.2372,-0.2372,0.2753
1756,0.1497,-0.0547,-0.0547,-0.0203
1757,0.76,-0.085,-0.085,0.8694
1758,0.0067,0.2677,0.2677,0.1227
1759,-0.4006,-0.1007,-0.1007,0.53
1760,-0.2946,-0.2728,-0.2728,0.0959
1761,0.9234,-0.1953,-0.1953,0.3779
1762,0.6846,0.0677,0.0677,-0.1333
1763,0.3304,-0.3309,-0.3309,0.2208
1764,-0.3205,0.0514,0.0514,0.1218
1765,0.7021,0.2211,0.2211,0.5992
1766,0.1556,0.1928,0.1928,0.3956
1767,-0.1683,-0.2764,-0.2764,0.7196
1768,-0.2202,0.0289,0.0289,-0.1661
1769,0.5857,0.0271,0.0271,0.528
1770,0.1425,0.0134,0.0134,0.9712
1771,0.5461,-0.3353,-0.3353,0.5677
1772,0.0314,0.014,0.014,-0.0426
1773,0.7304,0.037,0.037,0.7583
1774,0.1653,0.3777,0.3777,-0.1765
1775,0.3,-0.1383,-0.1383,-0.3112
1776,-0.3961,0.0241,0.0241,-0.4589
1777,0.2984,0.0314,0.0314,0.3466
1778,0.3764,0.411,0.411,0.2686
1779,0.6551,-0.0436,-0.0436,-0.0101
