,seed,task_ID
3218,219,task_D
3219,220,task_D
3220,221,task_D
3221,222,task_D
3222,223,task_D
3223,224,task_D
3224,225,task_D
3225,226,task_D
3226,227,task_D
3227,228,task_D
3228,229,task_D
3229,230,task_D
3230,231,task_D
3231,232,task_D
3232,233,task_D
3233,234,task_D
3234,235,task_D
3235,236,task_D
3236,237,task_D
3237,238,task_D
3238,239,task_D
3239,240,task_D
3240,241,task_D
3241,242,task_D
3242,243,task_D
3243,244,task_D
3244,245,task_D
3245,246,task_D
3246,247,task_D
3247,248,task_D
3248,249,task_D
3249,250,task_D
3250,251,task_D
3251,252,task_D
3252,253,task_D
3253,254,task_D
3254,255,task_D
3255,256,task_D
3256,257,task_D
3257,258,task_D
3258,259,task_D
3259,260,task_D
3260,261,task_D
3261,262,task_D
3262,263,task_D
3263,264,task_D
3264,265,task_D
3265,266,task_D
3266,267,task_D
3267,268,task_D
3268,269,task_D
3269,270,task_D
3270,271,task_D
3271,272,task_D
3272,273,task_D
3273,274,task_D
3274,275,task_D
3275,276,task_D
3276,277,task_D
3277,278,task_D
3278,279,task_D
3279,280,task_D
3280,281,task_D
3281,282,task_D
3282,283,task_D
3283,284,task_D
3284,285,task_D
3285,286,task_D
3286,287,task_D
3287,288,task_D
3288,289,task_D
3289,290,task_D
3290,291,task_D
3291,292,task_D
3292,293,task_D
3293,294,task_D
3294,295,task_D
3295,296,task_D
3296,297,task_D
3297,298,task_D
3298,299,task_D
3299,300,task_D
3300,301,task_D
3301,302,task_D
3302,303,task_D
3303,304,task_D
3304,305,task_D
3305,306,task_D
3306,307,task_D
3307,308,task_D
3308,309,task_D
3309,310,task_D
3310,311,task_D
3311,312,task_D
3312,313,task_D
3313,314,task_D
3314,315,task_D
3315,316,task_D
3316,317,task_D
3317,318,task_D
3318,319,task_D
3319,320,task_D
3320,321,task_D
3321,322,task_D
3322,323,task_D
3323,324,task_D
3324,325,task_D
3325,326,task_D
3326,327,task_D
3327,328,task_D
3328,329,task_D
3329,330,task_D
3330,331,task_D
3331,332,task_D
3332,333,task_D
3333,334,task_D
3334,335,task_D
3335,336,task_D
3336,337,task_D
3337,338,task_D
3338,339,task_D
3339,340,task_D
3340,341,task_D
3341,342,task_D
3342,343,task_D
3343,344,task_D
3344,345,task_D
3345,346,task_D
3346,347,task_D
3347,348,task_D
3348,349,task_D
3349,350,task_D
3350,351,task_D
3351,352,task_D
3352,353,task_D
3353,354,task_D
3354,355,task_D
3355,356,task_D
3356,357,task_D
3357,358,task_D
3358,359,task_D
3359,360,task_D
3360,361,task_D
3361,362,task_D
3362,363,task_D
3363,364,task_D
3364,365,task_D
3365,366,task_D
3366,367,task_D
3367,368,task_D
3368,369,task_D
3369,370,task_D
3370,371,task_D
3371,372,task_D
3372,373,task_D
3373,374,task_D
3374,375,task_D
3375,376,task_D
3376,377,task_D
3377,378,task_D
3378,379,task_D
3379,380,task_D
3380,381,task_D
3381,382,task_D
3382,383,task_D
3383,384,task_D
3384,385,task_D
3385,386,task_D
3386,387,task_D
3387,388,task_D
3388,389,task_D
3389,390,task_D
3390,391,task_D
3391,392,task_D
3392,393,task_D
3393,394,task_D
3394,395,task_D
3395,396,task_D
3396,397,task_D
3397,398,task_D
3398,399,task_D
3399,400,task_D
3400,401,task_D
3401,402,task_D
3402,403,task_D
3403,404,task_D
3404,405,task_D
3405,406,task_D
3406,407,task_D
3407,408,task_D
3408,409,task_D
3409,410,task_D
3410,411,task_D
3411,412,task_D
3412,413,task_D
3413,414,task_D
3414,415,task_D
3415,416,task_D
3416,417,task_D
3417,418,task_D
3418,419,task_D
3419,420,task_D
3420,421,task_D
3421,422,task_D
3422,423,task_D
3423,424,task_D
3424,425,task_D
3425,426,task_D
3426,427,task_D
3427,428,task_D
3428,429,task_D
3429,430,task_D
3430,431,task_D
3431,432,task_D
3432,433,task_D
3433,434,task_D
3434,435,task_D
3435,436,task_D
3436,437,task_D
3437,438,task_D
3438,439,task_D
3439,440,task_D
3440,441,task_D
3441,442,task_D
3442,443,task_D
3443,444,task_D
3444,445,task_D
3445,446,task_D
3446,447,task_D
3447,448,task_D
3448,449,task_D
3449,450,task_D
3450,451,task_D
3451,452,task_D
3452,453,task_D
3453,454,task_D
3454,455,task_D
3455,456,task_D
3456,457,task_D
3457,458,task_D
3458,459,task_D
3459,460,task_D
3460,461,task_D
3461,462,task_D
3462,463,task_D
3463,464,task_D
3464,465,task_D
3465,466,task_D
3466,467,task_D
3467,468,task_D
3468,469,task_D
3469,470,task_D
3470,471,task_D
3471,472,task_D
3472,473,task_D
3473,474,task_D
3474,475,task_D
3475,476,task_D
3476,477,task_D
3477,478,task_D
3478,479,task_D
3479,480,task_D
3480,481,task_D
3481,482,task_D
3482,483,task_D
3483,484,task_D
3484,485,task_D
3485,486,task_D
3486,487,task_D
3487,488,task_D
3488,489,task_D
3489,490,task_D
3490,491,task_D
3491,492,task_D
3492,493,task_D
3493,494,task_D
3494,495,task_D
3495,496,task_D
3496,497,task_D
3497,498,task_D
3498,499,task_D
3499,500,task_D
3500,501,task_D
3501,502,task_D
3502,503,task_D
3503,504,task_D
3504,505,task_D
3505,506,task_D
3506,507,task_D
3507,508,task_D
3508,509,task_D
3509,510,task_D
3510,511,task_D
3511,512,task_D
3512,513,task_D
3513,514,task_D
3514,515,task_D
3515,516,task_D
3516,517,task_D
3517,518,task_D
3518,519,task_D
3519,520,task_D
3520,521,task_D
3521,522,task_D
3522,523,task_D
3523,524,task_D
3524,525,task_D
3525,526,task_D
3526,527,task_D
3527,528,task_D
3528,529,task_D
3529,530,task_D
3530,531,task_D
3531,532,task_D
3532,533,task_D
3533,534,task_D
3534,535,task_D
3535,536,task_D
3536,537,task_D
3537,538,task_D
3538,539,task_D
3539,540,task_D
3540,541,task_D
3541,542,task_D
3542,543,task_D
3543,544,task_D
3544,545,task_D
3545,546,task_D
3546,547,task_D
3547,548,task_D
3548,549,task_D
3549,550,task_D
3550,551,task_D
3551,552,task_D
3552,553,task_D
3553,554,task_D
3554,555,task_D
3555,556,task_D
3556,557,task_D
3557,558,task_D
3558,559,task_D
3559,560,task_D
3560,561,task_D
3561,562,task_D
3562,563,task_D
3563,564,task_D
3564,565,task_D
3565,566,task_D
3566,567,task_D
3567,568,task_D
3568,569,task_D
3569,570,task_D
3570,571,task_D
3571,572,task_D
3572,573,task_D
3573,574,task_D
3574,575,task_D
3575,576,task_D
3576,577,task_D
3577,578,task_D
3578,579,task_D
3579,580,task_D
3580,581,task_D
3581,582,task_D
3582,583,task_D
3583,584,task_D
3584,585,task_D
3585,586,task_D
3586,587,task_D
3587,588,task_D
3588,589,task_D
3589,590,task_D
3590,591,task_D
3591,592,task_D
3592,593,task_D
3593,594,task_D
3594,595,task_D
3595,596,task_D
3596,597,task_D
3597,598,task_D
3598,599,task_D
3599,600,task_D
3600,601,task_D
3601,602,task_D
3602,603,task_D
3603,604,task_D
3604,605,task_D
3605,606,task_D
3606,607,task_D
3607,608,task_D
3608,609,task_D
3609,610,task_D
3610,611,task_D
3611,612,task_D
3612,613,task_D
3613,614,task_D
3614,615,task_D
3615,616,task_D
3616,617,task_D
3617,618,task_D
3618,619,task_D
3619,620,task_D
3620,621,task_D
3621,622,task_D
3622,623,task_D
3623,624,task_D
3624,625,task_D
3625,626,task_D
3626,627,task_D
3627,628,task_D
3628,629,task_D
3629,630,task_D
3630,631,task_D
3631,632,task_D
3632,633,task_D
3633,634,task_D
3634,635,task_D
3635,636,task_D
3636,637,task_D
3637,638,task_D
3638,639,task_D
3639,640,task_D
3640,641,task_D
3641,642,task_D
3642,643,task_D
3643,644,task_D
3644,645,task_D
3645,646,task_D
3646,647,task_D
3647,648,task_D
3648,649,task_D
3649,650,task_D
3650,651,task_D
3651,652,task_D
3652,653,task_D
3653,654,task_D
3654,655,task_D
3655,656,task_D
3656,657,task_D
3657,658,task_D
3658,659,task_D
3659,660,task_D
3660,661,task_D
3661,662,task_D
3662,663,task_D
3663,664,task_D
3664,665,task_D
3665,666,task_D
3666,667,task_D
3667,668,task_D
3668,669,task_D
3669,670,task_D
3670,671,task_D
3671,672,task_D
3672,673,task_D
3673,674,task_D
3674,675,task_D
3675,676,task_D
3676,677,task_D
3677,678,task_D
3678,679,task_D
3679,680,task_D
3680,681,task_D
3681,682,task_D
3682,683,task_D
3683,684,task_D
3684,685,task_D
3685,686,task_D
3686,687,task_D
3687,688,task_D
3688,689,task_D
3689,690,task_D
3690,691,task_D
3691,692,task_D
3692,693,task_D
3693,694,task_D
3694,695,task_D
3695,696,task_D
3696,697,task_D
3697,698,task_D
3698,699,task_D
3699,700,task_D
3700,701,task_D
3701,702,task_D
3702,703,task_D
3703,704,task_D
3704,705,task_D
3705,706,task_D
3706,707,task_D
3707,708,task_D
3708,709,task_D
3709,710,task_D
3710,711,task_D
3711,712,task_D
3712,713,task_D
3713,714,task_D
3714,715,task_D
3715,716,task_D
3716,717,task_D
3717,718,task_D
3718,719,task_D
3719,720,task_D
3720,721,task_D
3721,722,task_D
3722,723,task_D
3723,724,task_D
3724,725,task_D
3725,726,task_D
3726,727,task_D
3727,728,task_D
3728,729,task_D
3729,730,task_D
3730,731,task_D
3731,732,task_D
3732,733,task_D
3733,734,task_D
3734,735,task_D
3735,736,task_D
3736,737,task_D
3737,738,task_D
3738,739,task_D
3739,740,task_D
3740,741,task_D
3741,742,task_D
3742,743,task_D
3743,744,task_D
3744,745,task_D
3745,746,task_D
3746,747,task_D
3747,748,task_D
3748,749,task_D
3749,750,task_D
3750,751,task_D
3751,752,task_D
3752,753,task_D
3753,754,task_D
3754,755,task_D
3755,756,task_D
3756,757,task_D
3757,758,task_D
3758,759,task_D
3759,760,task_D
3760,761,task_D
3761,762,task_D
3762,763,task_D
3763,764,task_D
3764,765,task_D
3765,766,task_D
3766,767,task_D
3767,768,task_D
3768,769,task_D
3769,770,task_D
3770,771,task_D
3771,772,task_D
3772,773,task_D
3773,774,task_D
3774,775,task_D
3775,776,task_D
3776,777,task_D
3777,778,task_D
3778,779,task_D
3779,780,task_D
3780,781,task_D
3781,782,task_D
3782,783,task_D
3783,784,task_D
3784,785,task_D
3785,786,task_D
3786,787,task_D
3787,788,task_D
3788,789,task_D
3789,790,task_D
3790,791,task_D
3791,792,task_D
3792,793,task_D
3793,794,task_D
3794,795,task_D
3795,796,task_D
3796,797,task_D
3797,798,task_D
3798,799,task_D
3799,800,task_D
3800,801,task_D
3801,802,task_D
3802,803,task_D
3803,804,task_D
3804,805,task_D
3805,806,task_D
3806,807,task_D
3807,808,task_D
3808,809,task_D
3809,810,task_D
3810,811,task_D
3811,812,task_D
3812,813,task_D
3813,814,task_D
3814,815,task_D
3815,816,task_D
3816,817,task_D
3817,818,task_D
3818,819,task_D
3819,820,task_D
3820,821,task_D
3821,822,task_D
3822,823,task_D
3823,824,task_D
3824,825,task_D
3825,826,task_D
3826,827,task_D
3827,828,task_D
3828,829,task_D
3829,830,task_D
3830,831,task_D
3831,832,task_D
3832,833,task_D
3833,834,task_D
3834,835,task_D
3835,836,task_D
3836,837,task_D
3837,838,task_D
3838,839,task_D
3839,840,task_D
3840,841,task_D
3841,842,task_D
3842,843,task_D
3843,844,task_D
3844,845,task_D
3845,846,task_D
3846,847,task_D
3847,848,task_D
3848,849,task_D
3849,850,task_D
3850,851,task_D
3851,852,task_D
3852,853,task_D
3853,854,task_D
3854,855,task_D
3855,856,task_D
3856,857,task_D
3857,858,task_D
3858,859,task_D
3859,860,task_D
3860,861,task_D
3861,862,task_D
3862,863,task_D
3863,864,task_D
3864,865,task_D
3865,866,task_D
3866,867,task_D
3867,868,task_D
3868,869,task_D
3869,870,task_D
3870,871,task_D
3871,872,task_D
3872,873,task_D
3873,874,task_D
3874,875,task_D
3875,876,task_D
3876,877,task_D
3877,878,task_D
3878,879,task_D
3879,880,task_D
3880,881,task_D
3881,882,task_D
3882,883,task_D
3883,884,task_D
3884,885,task_D
3885,886,task_D
3886,887,task_D
3887,888,task_D
3888,889,task_D
3889,890,task_D
3890,891,task_D
3891,892,task_D
3892,893,task_D
3893,894,task_D
3894,895,task_D
3895,896,task_D
3896,897,task_D
3897,898,task_D
3898,899,task_D
3899,900,task_D
3900,901,task_D
3901,902,task_D
3902,903,task_D
3903,904,task_D
3904,905,task_D
3905,906,task_D
3906,907,task_D
3907,908,task_D
3908,909,task_D
3909,910,task_D
3910,911,task_D
3911,912,task_D
3912,913,task_D
3913,914,task_D
3914,915,task_D
3915,916,task_D
3916,917,task_D
3917,918,task_D
3918,919,task_D
3919,920,task_D
3920,921,task_D
3921,922,task_D
3922,923,task_D
3923,924,task_D
3924,925,task_D
3925,926,task_D
3926,927,task_D
3927,928,task_D
3928,929,task_D
3929,930,task_D
3930,931,task_D
3931,932,task_D
3932,933,task_D
3933,934,task_D
3934,935,task_D
3935,936,task_D
3936,937,task_D
3937,938,task_D
3938,939,task_D
3939,940,task_D
3940,941,task_D
3941,942,task_D
3942,943,task_D
3943,944,task_D
3944,945,task_D
3945,946,task_D
3946,947,task_D
3947,948,task_D
3948,949,task_D
3949,950,task_D
3950,951,task_D
3951,952,task_D
3952,953,task_D
3953,954,task_D
3954,955,task_D
3955,956,task_D
3956,957,task_D
3957,958,task_D
3958,959,task_D
3959,960,task_D
3960,961,task_D
3961,962,task_D
3962,963,task_D
3963,964,task_D
3964,965,task_D
3965,966,task_D
3966,967,task_D
3967,968,task_D
3968,969,task_D
3969,970,task_D
3970,971,task_D
3971,972,task_D
3972,973,task_D
3973,974,task_D
3974,975,task_D
3975,976,task_D
3976,977,task_D
3977,978,task_D
3978,979,task_D
3979,980,task_D
3980,981,task_D
3981,982,task_D
3982,983,task_D
3983,984,task_D
3984,985,task_D
3985,986,task_D
3986,987,task_D
3987,988,task_D
3988,989,task_D
3989,990,task_D
3990,991,task_D
3991,992,task_D
3992,993,task_D
3993,994,task_D
3994,995,task_D
3995,996,task_D
3996,997,task_D
3997,998,task_D
3998,999,task_D
3999,1000,task_D
